iter	Passed	Remaining
677	14428	17492
678	14448	17470
679	14468	17447
680	14488	17424
681	14510	17403
682	14529	17379
683	14550	17358
684	14572	17337
685	14592	17314
686	14613	17293
687	14635	17272
688	14656	17252
689	14678	17230
690	14700	17210
691	14721	17188
692	14741	17166
693	14765	17147
694	14786	17126
695	14807	17105
696	14829	17084
697	14850	17062
698	14872	17042
699	14891	17018
700	14912	16997
701	14936	16979
702	14959	16959
703	14979	16937
704	15002	16917
705	15023	16896
706	15043	16873
707	15063	16850
708	15085	16829
709	15105	16807
710	15127	16786
711	15148	16765
712	15169	16743
713	15190	16722
714	15210	16699
715	15230	16677
716	15252	16656
717	15274	16636
718	15295	16614
719	15315	16591
720	15337	16571
721	15357	16548
722	15379	16528
723	15401	16507
724	15423	16486
725	15444	16465
726	15464	16443
727	15484	16420
728	15506	16399
729	15527	16378
730	15548	16357
731	15568	16334
732	15589	16312
733	15610	16290
734	15631	16269
735	15652	16248
736	15670	16223
737	15693	16203
738	15714	16182
739	15736	16161
740	15757	16139
741	15778	16119
742	15799	16097
743	15821	16076
744	15842	16054
745	15863	16033
746	15885	16013
747	15903	15989
748	15923	15966
749	15945	15945
750	15965	15923
751	15989	15904
752	16011	15883
753	16031	15861
754	16052	15840
755	16073	15817
756	16096	15798
757	16115	15775
758	16136	15754
759	16158	15733
760	16207	15739
761	16230	15719
762	16250	15697
763	16269	15673
764	16292	15653
765	16311	15630
766	16330	15606
767	16349	15582
768	16372	15563
769	16398	15546
770	16420	15525
771	16442	15505
772	16464	15484
773	16484	15461
774	16505	15440
775	16526	15419
776	16548	15398
777	16569	15376
778	16590	15355
779	16613	15335
780	16637	15316
781	16660	15296
782	16679	15273
783	16702	15253
784	16724	15232
785	16743	15209
786	16763	15187
787	16784	15165
788	16807	15145
789	16829	15125
790	16851	15104
791	16874	15084
792	16895	15063
793	16916	15041
794	16938	15020
795	16958	14998
796	16978	14975
797	16999	14954
798	17020	14932
799	17043	14912
800	17064	14891
801	17084	14868
802	17105	14847
803	17126	14825
804	17146	14803
805	17167	14781
806	17189	14761
807	17210	14739
808	17230	14716
809	17250	14694
810	17270	14672
811	17291	14650
812	17312	14629
813	17337	14611
814	17357	14588
815	17379	14568
816	17398	14545
817	17419	14523
818	17439	14500
819	17460	14479
820	17479	14456
821	17502	14436
822	17523	14415
823	17544	14393
824	17565	14371
825	17587	14351
826	17609	14330
827	17631	14309
828	17652	14287
829	17673	14266
830	17694	14245
831	17716	14224
832	17737	14202
833	17758	14181
834	17780	14160
835	17803	14140
836	17823	14117
837	17843	14095
838	17864	14074
839	17886	14054
840	17910	14034
841	17929	14011
842	17951	13990
843	17971	13968
844	17992	13946
845	18013	13925
846	18036	13905
847	18058	13884
848	18080	13863
849	18103	13843
850	18123	13821
851	18145	13800
852	18166	13779
853	18188	13758
854	18210	13737
855	18230	13715
856	18251	13693
857	18273	13673
858	18296	13652
859	18316	13630
860	18338	13610
861	18360	13589
862	18382	13568
863	18404	13547
864	18425	13526
865	18447	13505
866	18469	13484
867	18490	13462
868	18513	13442
869	18535	13422
870	18557	13401
871	18578	13379
872	18600	13359
873	18621	13337
874	18643	13316
875	18664	13295
876	18686	13274
877	18708	13253
878	18728	13231
879	18749	13210
880	18771	13189
881	18793	13167
882	18813	13145
883	18835	13125
884	18858	13105
885	18881	13085
886	18903	13063
887	18923	13041
888	18942	13019
889	18967	12999
890	18993	12982
891	19014	12960
892	19034	12938
893	19056	12917
894	19079	12897
895	19099	12875
896	19122	12854
897	19144	12834
898	19165	12812
899	19187	12791
900	19207	12769
901	19228	12748
902	19249	12726
903	19270	12704
904	19291	12683
905	19312	12661
906	19333	12640
907	19356	12620
908	19379	12599
909	19401	12578
910	19422	12557
911	19443	12535
912	19464	12514
913	19484	12492
914	19505	12470
915	19527	12449
916	19548	12428
917	19568	12406
918	19589	12384
919	19613	12364
920	19634	12343
921	19654	12321
922	19674	12299
923	19694	12276
924	19716	12256
925	19739	12235
926	19759	12213
927	19780	12192
928	19800	12170
929	19821	12148
930	19844	12128
931	19866	12107
932	19887	12085
933	19906	12063
934	19928	12042
935	19949	12020
936	19970	11999
937	19993	11978
938	20014	11957
939	20035	11936
940	20057	11915
941	20079	11894
942	20099	11872
943	20120	11850
944	20137	11827
945	20157	11804
946	20181	11784
947	20199	11761
948	20221	11740
949	20243	11720
950	20267	11699
951	20288	11678
952	20308	11656
953	20331	11636
954	20352	11614
955	20374	11593
956	20396	11573
957	20417	11551
958	20438	11530
959	20460	11508
960	20481	11487
961	20502	11466
962	20523	11444
963	20544	11422
964	20564	11400
965	20585	11379
966	20604	11357
967	20626	11335
968	20647	11314
969	20668	11292
970	20688	11271
971	20709	11249
972	20731	11228
